TimeStamp,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Position X,Position Y,Position Z,Right Eye Position X,Right Eye Position Y,Right Eye Position Z,Left Eye Position X,Left Eye Position Y,Left Eye Position Z,Center Eye Position X,Center Eye Position Y,Center Eye Position Z,Center Eye Rotation X,Center Eye Rotation Y,Center Eye Rotation Z,Center Eye Rotation W,Left Eye Rotation X,Left Eye Rotation Y,Left Eye Rotation Z,Left Eye Rotation W,Right Eye Rotation X,Right Eye Rotation Y,Right Eye Rotation Z,Right Eye Rotation W
37.631004,-62.772816,21.755894,35.78217,-0.25339717,0.46588498,-0.04664774,-0.15080105,0.47163007,-0.05576184,-0.20560011,0.4630626,-0.033705804,-0.1770114,0.46395075,-0.043806423,0.22272894,0.19273834,0.03478766,0.9550045,0.2637307,0.195767,0.04018803,0.9436665,0.25948524,0.1865998,0.045056816,0.94647664
37.647713,-54.537968,17.911655,46.279133,-0.25339717,0.46588498,-0.04664774,-0.13644293,0.4684131,-0.05418372,-0.19102447,0.45953402,-0.031715512,-0.16249916,0.46060717,-0.041976206,0.2139121,0.19700089,0.039115507,0.95598227,0.25499374,0.1998611,0.044738658,0.9450037,0.25068396,0.19066969,0.04950388,0.94781435
37.664112,-60.119953,37.854095,32.527313,-0.25339717,0.46588498,-0.04664774,-0.12473768,0.4650239,-0.05250699,-0.17901467,0.45606044,-0.029345192,-0.15060313,0.45720303,-0.0399095,0.2049685,0.20349976,0.04070938,0.9565137,0.24610041,0.20630385,0.046654545,0.9458841,0.24174912,0.19708344,0.051305354,0.9487272
37.68071,-44.917645,42.985325,25.228895,-0.25339717,0.46588498,-0.04664774,-0.10737723,0.46145967,-0.05229748,-0.16131887,0.4524316,-0.028389446,-0.1330401,0.4536289,-0.03929822,0.1982456,0.21045934,0.04160264,0.95638627,0.23939468,0.21322948,0.047879424,0.94600767,0.23501031,0.2039921,0.052435335,0.94889814
37.697735,-24.044981,22.992949,26.947874,-0.19536453,0.45955327,-0.03745813,-0.09059992,0.45852268,-0.051103,-0.14431003,0.44927916,-0.026759882,-0.11611496,0.45060253,-0.03786899,0.19412453,0.21466452,0.04400179,0.9561897,0.23528883,0.21733443,0.05047775,0.9459688,0.23086531,0.20809422,0.054975558,0.9488814
37.714535,6.39362,13.283009,7.8773046,-0.1818886,0.4576532,-0.03505149,-0.07526802,0.4596965,-0.047713455,-0.12885216,0.45030963,-0.023148622,-0.10070709,0.45170796,-0.034374677,0.19485801,0.21670888,0.044929113,0.955536,0.23600213,0.21933268,0.051488556,0.94527525,0.23156436,0.21010523,0.055985034,0.94820863
37.73088,-10.218226,7.673862,-2.9252605,-0.1818886,0.4576532,-0.03505149,-0.0587081,0.45678952,-0.039220706,-0.11222967,0.44750908,-0.014479566,-0.08411388,0.44885793,-0.025784817,0.1936045,0.21773864,0.04400114,0.95559984,0.23474926,0.2204035,0.050611842,0.9453852,0.2303175,0.21116816,0.05509171,0.94832826
37.74891,-90.52678,11.8166685,13.298669,-0.1818886,0.4576532,-0.03505149,-0.042029165,0.44858184,-0.02755578,-0.09541556,0.43973878,-0.0023664925,-0.0673497,0.4409034,-0.013815435,0.17960058,0.22052394,0.04253484,0.9577596,0.22084726,0.22328366,0.049336236,0.9481229,0.21641225,0.21397433,0.053666085,0.9510524
37.76425,-128.94025,25.645367,27.458536,-0.15427405,0.4533071,-0.028609022,-0.026937865,0.45149475,-0.023534345,-0.08009395,0.44309947,0.0022873078,-0.05211305,0.4440878,-0.009383963,0.16237246,0.22517146,0.041625332,0.9597918,0.20372461,0.22800528,0.048713565,0.95086116,0.19927435,0.21861474,0.052852754,0.9537839
37.78478,18.722757,16.18791,-1.8100826,-0.12739302,0.45103395,-0.020219473,-0.013642376,0.4715889,-0.025429627,-0.0666494,0.46308804,0.00066247024,-0.03873603,0.46412405,-0.011165343,0.16578354,0.22776015,0.041598063,0.9585983,0.20708585,0.23058067,0.048780527,0.9495096,0.20263182,0.22121435,0.052942816,0.9524714
37.797276,201.65027,24.45244,-71.55936,-0.10131618,0.4516162,-0.021476513,0.0001999028,0.48149315,-0.015614411,-0.05278118,0.47271755,0.01043939,-0.024917483,0.47382945,-0.0014980901,0.1887052,0.22804503,0.038672544,0.9544057,0.22979265,0.23092936,0.045755386,0.9443376,0.22538604,0.22167349,0.050143648,0.94738984
37.81409,-189.25322,-20.857674,59.065125,-0.10131618,0.4516162,-0.021476513,0.025439028,0.42663795,0.009163804,-0.027535662,0.41834798,0.035389073,0.00036863983,0.41929635,0.023532577,0.16002876,0.22773592,0.04117221,0.9596,0.20137678,0.23058957,0.048382882,0.95075506,0.19692306,0.22119208,0.052487925,0.95369834
37.830574,-214.5133,16.388075,60.769363,-0.08665273,0.44999072,-0.01724955,0.027601462,0.45006496,-0.0077427235,-0.025125258,0.44242874,0.019171702,0.0027109012,0.44314808,0.0071402304,0.1284475,0.23254877,0.042134564,0.96314436,0.16998895,0.2354287,0.049710944,0.9556181,0.16549253,0.22589278,0.053478938,0.95850134
37.847237,283.03308,100.518906,-174.4403,-0.08665273,0.44999072,-0.01724955,0.019484065,0.48351482,-0.027492946,-0.032844875,0.4762475,0.0002860669,-0.005312361,0.47662875,-0.0124395285,0.17441735,0.24133386,0.02535084,0.9543028,0.21546528,0.24479702,0.03308826,0.94475085,0.21115305,0.23545098,0.03727838,0.9479386
37.86401,214.51363,150.37398,-173.8612,-0.058233112,0.44271147,-0.00073084125,0.03922119,0.44451094,-0.004151076,-0.012274869,0.43799627,0.02531961,0.01473435,0.43788457,0.011513256,0.21088363,0.25684303,0.0047841063,0.9431526,0.25133964,0.26104814,0.013026877,0.9319402,0.24723561,0.2518726,0.017507844,0.93548286
37.880646,-163.16322,71.750626,20.667662,-0.058233112,0.44271147,-0.00073084125,0.061479226,0.41553572,0.008388191,0.010599919,0.41005722,0.03911424,0.037334062,0.40947363,0.024793934,0.1877532,0.267325,-0.0006675889,0.94513786,0.22830385,0.27180207,0.008146221,0.9348446,0.22421229,0.26251146,0.012353631,0.938437
37.897236,-34.706577,59.368965,-23.313637,-0.058233112,0.44271147,-0.00073084125,0.057016518,0.44502774,-0.007882737,0.0066216774,0.44017535,0.02373406,0.033109054,0.43927994,0.008977931,0.18389037,0.27479678,-0.0068146074,0.94372904,0.22436449,0.2795279,0.0023461613,0.9335518,0.22031705,0.27021927,0.006481768,0.93722993
37.91393,167.64796,56.42225,-133.26784,-0.022090958,0.43759853,0.008113072,0.05849381,0.4478957,-0.013564508,0.008491527,0.44346473,0.018730141,0.03477673,0.4423551,0.0036310516,0.21211609,0.2790062,-0.0199303,0.9363574,0.25218752,0.28420603,-0.010715282,0.9249398,0.24829336,0.27502462,-0.0063232887,0.9288013
37.931126,73.54585,54.33861,-60.73212,-0.009954884,0.4365027,0.0094394265,0.070105925,0.4288874,-0.0057859663,0.02051986,0.42461526,0.027165165,0.046456825,0.4233084,0.011490645,0.22480205,0.2848906,-0.027111819,0.9314324,0.2646236,0.2903436,-0.017698377,0.9194354,0.26080415,0.28123263,-0.013210381,0.9234257
37.94852,1.7753098,12.005627,40.189133,-0.0005627871,0.43489772,0.011152012,0.0790829,0.4296404,-0.007645093,0.029702637,0.4248648,0.025545113,0.05557345,0.42382002,0.009742111,0.22326106,0.28796107,-0.021761788,0.93099916,0.2630991,0.29318354,-0.012213536,0.919061,0.25921434,0.28409076,-0.007753005,0.9230604
37.964138,43.0532,-16.267159,53.312782,-0.0005627871,0.43489772,0.011152012,0.08257845,0.43633783,-0.010160069,0.03318405,0.4306119,0.022858307,0.059101347,0.43004835,0.0071070464,0.22666945,0.28763363,-0.012811704,0.93044275,0.26652753,0.2924663,-0.0033028298,0.9183766,0.262552,0.28342125,0.0011941647,0.9223543
37.980522,38.07055,-56.974384,42.384796,-0.0005627871,0.43489772,0.011152012,0.088725284,0.4339667,-0.008897627,0.03896645,0.4274016,0.023409698,0.06509115,0.42726257,0.007995224,0.2300803,0.28147846,-0.0037601755,0.9315679,0.27002084,0.28593135,0.0054580416,0.91940314,0.26596716,0.27691588,0.010017056,0.9232977
38.001175,-26.747787,-51.562595,38.11819,-0.0005627871,0.43489772,0.011152012,0.09309819,0.42830604,-0.0033407193,0.043570492,0.421701,0.02931179,0.069575265,0.42157426,0.013695758,0.22367264,0.27436182,0.0034211865,0.93524563,0.26380193,0.27854544,0.012357272,0.9234003,0.25968286,0.26949358,0.016886413,0.92717457
38.013847,-131.71753,-76.968025,57.6782,-0.0005627871,0.43489772,0.011152012,0.09851243,0.4205043,0.0023010187,0.047960322,0.41383147,0.033329472,0.07453565,0.41380268,0.01870492,0.20823422,0.26783326,0.007293435,0.940665,0.2486184,0.27191254,0.016020466,0.92951375,0.24445951,0.26276448,0.020428007,0.9331543
38.030502,-128.42082,-33.162937,25.342009,-0.0005627871,0.43489772,0.011152012,0.1008759,0.41410753,0.005373124,0.05010954,0.4081231,0.03619145,0.07680608,0.40779006,0.021793209,0.18961674,0.26415116,0.0067613823,0.9456341,0.23022084,0.26831406,0.015422346,0.93529034,0.22606021,0.25904942,0.019662933,0.938831
38.04743,-89.85881,-13.607961,-25.041834,-0.0005627871,0.43489772,0.011152012,0.10315286,0.4090222,0.0040791407,0.052246068,0.40410113,0.034853924,0.07898803,0.40325338,0.020561468,0.17801084,0.26161325,0.00013819012,0.9486151,0.21871336,0.26609594,0.008753657,0.9387656,0.21461906,0.25673833,0.012889724,0.94226205
38.064213,-61.661827,8.811305,-59.437996,-0.0005627871,0.43489772,0.011152012,0.10593355,0.39953882,0.0034951475,0.055034056,0.3959166,0.034461707,0.08172426,0.39441884,0.020125898,0.1717068,0.26126823,-0.010713094,0.949811,0.21240804,0.26623067,-0.0020709014,0.9402126,0.20842414,0.25680223,0.002002428,0.9437203
38.08103,-38.140217,16.086653,-58.869015,0.056751825,0.4137027,0.021621173,0.11174722,0.3884541,0.0032073315,0.060933918,0.3859565,0.034425527,0.08753477,0.38389024,0.01999466,0.16861238,0.26195264,-0.020787193,0.9500097,0.20927265,0.26735,-0.012090452,0.9405223,0.20539148,0.25787485,-0.0080527915,0.9440602
38.09741,-27.570635,11.781859,-37.702255,0.069861785,0.4077077,0.018745346,0.11815609,0.3746856,0.005162906,0.06741988,0.37294176,0.03655722,0.09395296,0.37049633,0.022060972,0.16624162,0.26255563,-0.027221479,0.9500985,0.20687479,0.26823106,-0.018480645,0.94069815,0.20305869,0.2587251,-0.014470638,0.9442558
38.114025,-50.623707,14.569763,-6.033391,0.07540558,0.4008009,0.019938469,0.12448557,0.35741946,0.011274714,0.07386877,0.35621983,0.042886525,0.10034007,0.35351697,0.028323207,0.15943435,0.26420993,-0.030330528,0.9507123,0.20008624,0.270031,-0.021481287,0.94158757,0.1962943,0.26048553,-0.017546996,0.9451497
38.130764,-51.364113,7.3887734,9.308064,0.07540558,0.4008009,0.019938469,0.12932193,0.34353453,0.0139701255,0.07877291,0.34269214,0.04570175,0.10521929,0.33983105,0.031123344,0.15190448,0.2652174,-0.03119141,0.9516364,0.19259985,0.27109173,-0.022260051,0.9428249,0.18880938,0.26150864,-0.018405529,0.9463749
38.14741,-22.34732,-1.5361816,-3.0295544,0.07540558,0.4008009,0.019938469,0.13121626,0.3273969,0.0143557675,0.08065999,0.32683167,0.046081968,0.10710594,0.3238396,0.03152913,0.14893785,0.26483548,-0.03243721,0.9521699,0.18965144,0.27077112,-0.023506165,0.9434844,0.18587315,0.2611682,-0.01967996,0.94702435
38.165237,23.709118,8.578167,-35.05076,0.08502646,0.3735362,0.027400114,0.12985349,0.3172558,0.012773523,0.07937511,0.31702214,0.04462765,0.105752766,0.31384578,0.02999017,0.15384705,0.26540765,-0.036850207,0.9510688,0.19448677,0.27151677,-0.027914891,0.9421647,0.19075747,0.26192677,-0.024043236,0.94574195
38.18063,99.99678,18.394676,-80.597534,0.08936513,0.36299,0.028973822,0.13046771,0.307909,0.0126158595,0.08013674,0.30792922,0.044703253,0.106381655,0.30457565,0.029868,0.16938043,0.26654667,-0.04395611,0.94780326,0.20983085,0.27291417,-0.035042536,0.93822217,0.20618592,0.2633861,-0.03102313,0.9418878
38.197296,9.62872,14.832574,-14.225193,0.09369998,0.35188234,0.031003125,0.13876572,0.28022385,0.02229886,0.08856655,0.28039643,0.054591615,0.114735804,0.27695945,0.039642274,0.17116347,0.268301,-0.04590894,0.94689494,0.21156612,0.2747424,-0.036926754,0.9372262,0.20793927,0.26522338,-0.032897882,0.94092274
38.213234,-78.62315,18.343784,54.599174,0.09369998,0.35188234,0.031003125,0.14243925,0.26312742,0.027309313,0.09239022,0.26329708,0.05983427,0.118532725,0.25989968,0.044829182,0.15863879,0.27148992,-0.042084787,0.9483437,0.19914037,0.277794,-0.032906234,0.9391967,0.19545592,0.2682316,-0.02901478,0.94287163
38.2291,-33.907467,18.033798,42.507328,0.101229206,0.3278223,0.034435228,0.14296037,0.25552624,0.02350918,0.09306319,0.2554853,0.056267012,0.11916882,0.2522159,0.041169547,0.15247895,0.27458525,-0.0381729,0.9486284,0.19302428,0.28073162,-0.028833883,0.9397339,0.18928654,0.27115953,-0.025016371,0.9434073
38.244854,30.287346,-0.6370161,5.389468,0.101229206,0.3278223,0.034435228,0.14254424,0.24551092,0.020728959,0.092653126,0.24519272,0.05349451,0.118759744,0.24205478,0.038370904,0.15622763,0.27477166,-0.036312904,0.9480374,0.1967545,0.28082916,-0.02698654,0.9389858,0.19299905,0.27128208,-0.023131896,0.9426676
38.261505,16.294052,1.3524332,-9.266647,0.101229206,0.3278223,0.034435228,0.1424255,0.22853744,0.024066644,0.09255498,0.2282226,0.056863572,0.11864381,0.22507535,0.041711207,0.15883453,0.27483255,-0.036969457,0.947561,0.19933532,0.28091112,-0.027652929,0.9383974,0.19558865,0.27137557,-0.023772717,0.94209087
38.277893,-25.997137,2.719937,3.3375404,0.101229206,0.3278223,0.034435228,0.14223394,0.21298704,0.024612457,0.092394754,0.21286485,0.057458285,0.11847135,0.20963076,0.04230315,0.15516491,0.27513754,-0.0376005,0.94805557,0.19568731,0.28125143,-0.028251734,0.9390452,0.19194405,0.27169636,-0.024409663,0.9427315
38.294426,-7.1261744,3.082264,-6.516041,0.101229206,0.3278223,0.034435228,0.14059602,0.20302829,0.021206163,0.09079089,0.20306845,0.054103833,0.11684588,0.19975397,0.03892893,0.15443195,0.27537432,-0.03884362,0.9480564,0.19494887,0.28154218,-0.029479735,0.9390739,0.1912178,0.27198046,-0.02564637,0.94276446
38.311287,37.871258,-10.295616,-23.962252,0.11424661,0.26570272,0.038574677,0.1397295,0.19214328,0.016307665,0.089844935,0.19218972,0.04908473,0.11591555,0.1888529,0.03394161,0.16074108,0.27360377,-0.04041695,0.94745433,0.2012152,0.27982658,-0.031159509,0.93821007,0.19750956,0.27028653,-0.027255856,0.9419087
38.327908,28.255354,-26.076546,-26.139286,0.115491405,0.2526462,0.038809814,0.13903703,0.17769429,0.0143677555,0.08894069,0.17785619,0.046819814,0.115086116,0.17444515,0.03182289,0.16581048,0.26957032,-0.04227887,0.9476557,0.20627187,0.27586874,-0.033218812,0.9382137,0.20259926,0.26633656,-0.0292476,0.9418934
38.344505,3.880396,-9.130278,-15.226739,0.115491405,0.2526462,0.038809814,0.13736272,0.1664848,0.0126570985,0.087193035,0.16682675,0.04499429,0.11335831,0.16331998,0.030054186,0.16699298,0.26797423,-0.043997973,0.94782245,0.20744859,0.27434638,-0.035010915,0.93833554,0.20379898,0.26481017,-0.031021457,0.9420081
38.360313,15.441375,-24.511887,17.480762,0.115491405,0.2526462,0.038809814,0.14151394,0.1577141,0.005311316,0.09115175,0.15773743,0.037349656,0.11741916,0.15438965,0.022552963,0.16851272,0.2652627,-0.04057631,0.94846857,0.20900805,0.2714924,-0.03171711,0.9389363,0.20532943,0.2619658,-0.027699748,0.9425743
38.37873,23.021181,-31.009275,28.137882,0.115491405,0.2526462,0.038809814,0.13984957,0.15054251,-0.0016825479,0.08920685,0.14996336,0.029905228,0.11562968,0.14691734,0.0153216105,0.1710197,0.26144007,-0.034464486,0.9493227,0.2115751,0.2674131,-0.025788551,0.9397133,0.20784232,0.25790626,-0.021727996,0.94329935
38.393044,43.291607,-22.149822,-1.9167289,0.11923304,0.20541936,0.033225644,0.13501784,0.14668192,-0.009727819,0.084214374,0.1458228,0.021594344,0.11070985,0.14290464,0.007116774,0.17630766,0.2589543,-0.03280432,0.9490954,0.21685316,0.26484883,-0.024263507,0.9392769,0.21311264,0.2553673,-0.020139318,0.9428494
38.409603,39.986137,-0.5807001,-25.722746,0.11886326,0.19448467,0.029755581,0.13079919,0.13948432,-0.018180314,0.07997678,0.13863537,0.0131113585,0.106458925,0.13569272,-0.0013856627,0.18275306,0.2584027,-0.034820374,0.947954,0.22323231,0.2643668,-0.026333468,0.9378614,0.21951969,0.25491172,-0.022143574,0.9414566
38.426216,35.767487,6.259891,-12.244995,0.11844431,0.18681361,0.026888952,0.13130507,0.13279094,-0.028637363,0.0805228,0.13181163,0.0027156034,0.106975235,0.12891984,-0.0118457265,0.1880929,0.25911516,-0.0353286,0.94669545,0.2285121,0.26508465,-0.026837058,0.9363716,0.22480752,0.25565904,-0.022597672,0.93999434
38.44301,31.335386,-12.681592,7.728725,0.11844431,0.18681361,0.026888952,0.1315673,0.12714134,-0.03952747,0.08067932,0.12580124,-0.008359791,0.10718692,0.123082295,-0.022853933,0.1922098,0.25772777,-0.032716572,0.9463411,0.23262161,0.26357841,-0.024307795,0.935854,0.22889593,0.25417897,-0.020021122,0.9394674
38.4596,14.695243,-10.63235,2.063971,0.11844431,0.18681361,0.026888952,0.12951201,0.11971005,-0.04761385,0.07853346,0.11821563,-0.01660158,0.105084516,0.11556957,-0.031029534,0.19419582,0.2563972,-0.031589486,0.9463353,0.23460928,0.26219767,-0.023248976,0.9357726,0.23087646,0.25280854,-0.018936709,0.939375
38.476192,-14.8779,-2.5061939,-5.9241853,0.11844431,0.18681361,0.026888952,0.12658806,0.11366268,-0.057984397,0.07558019,0.11235326,-0.02701202,0.10213945,0.109616555,-0.04140794,0.19238788,0.2558184,-0.03288316,0.9468171,0.23281571,0.2616801,-0.024557339,0.93633175,0.22909652,0.2522754,-0.020260697,0.93992615
38.493217,1.1747369,19.145678,-29.606127,0.11844431,0.18681361,0.026888952,0.121751405,0.11474222,-0.07003045,0.070884764,0.11381486,-0.038812973,0.09735177,0.11087811,-0.053338796,0.19358218,0.25766757,-0.03754998,0.9458981,0.2339481,0.26371965,-0.02914585,0.9353451,0.23027524,0.2543128,-0.024846649,0.93897855
38.509712,25.87447,23.68515,-40.6435,0.11844431,0.18681361,0.026888952,0.12297902,0.1120353,-0.081194066,0.0722902,0.111428656,-0.049680855,0.09863837,0.10831325,-0.06438442,0.19847879,0.25989208,-0.042783022,0.9440507,0.23873748,0.26614708,-0.034302086,0.9332702,0.2351193,0.25675842,-0.029965868,0.93696105
38.525597,-13.067641,-4.3679223,-15.790513,0.11844431,0.18681361,0.026888952,0.12676758,0.10473831,-0.08591669,0.07604247,0.10443347,-0.054457564,0.10239318,0.101165906,-0.06912347,0.19736266,0.25880745,-0.045199815,0.94447,0.2376256,0.26517054,-0.03675769,0.9337384,0.2340349,0.25576538,-0.03242844,0.93742204
38.541424,-46.653877,-22.344545,1.0731732,0.11844431,0.18681361,0.026888952,0.12975648,0.101923704,-0.09302554,0.07885895,0.10197028,-0.061844695,0.10528964,0.098538965,-0.076328166,0.19137286,0.25562406,-0.04611726,0.94652313,0.23171861,0.26205012,-0.037781637,0.93606013,0.2281403,0.25259978,-0.033497844,0.93969315
38.557285,-33.21676,-41.826385,-17.15403,0.106582075,0.1270029,-0.02683376,0.12750806,0.10646061,-0.10510657,0.07629113,0.10698445,-0.07445757,0.10285453,0.10331918,-0.08863776,0.18788914,0.24947003,-0.048430663,0.94874495,0.22831026,0.25601798,-0.04034042,0.93845713,0.22476868,0.24652392,-0.03606519,0.9420214
38.573242,41.435143,-35.244755,-83.62679,0.1056149,0.124053895,-0.03316984,0.121080935,0.11647886,-0.119899556,0.06961236,0.1177667,-0.089698,0.09622007,0.11368881,-0.10368112,0.19648781,0.24288116,-0.05711255,0.9482296,0.23682196,0.24978809,-0.049339812,0.9375962,0.23339666,0.24029739,-0.044954423,0.94114935
38.59051,50.093887,-13.903028,-118.49966,0.104192875,0.12093896,-0.042471115,0.1167424,0.11571121,-0.12879281,0.065213166,0.118253484,-0.09877481,0.09173537,0.113507316,-0.1127094,0.20806484,0.237771,-0.07178863,0.94605523,0.24820924,0.24527718,-0.06427782,0.93493295,0.24496458,0.23579697,-0.059762362,0.93852055
38.605946,-2.6564813,-27.22902,-50.52208,0.103103384,0.11850359,-0.05169089,0.11892939,0.11253448,-0.13725144,0.06723304,0.11575963,-0.10758848,0.09378592,0.11066276,-0.12133959,0.20960136,0.23285274,-0.07754617,0.9464848,0.24972387,0.24060854,-0.07024855,0.9353131,0.24655491,0.23110852,-0.065699436,0.93887335
38.626053,-48.672478,-41.477837,-1.6406629,0.10145959,0.1165241,-0.061060663,0.11864013,0.10633457,-0.14277889,0.066557474,0.110073745,-0.113861375,0.093283154,0.10473515,-0.12717918,0.20213614,0.2252269,-0.07827695,0.94988763,0.24239399,0.23305146,-0.071269765,0.9390702,0.23924538,0.22348715,-0.066761926,0.9425275
38.639202,-107.66363,-62.49167,21.078102,0.098680586,0.114943676,-0.069461,0.11770238,0.10372084,-0.15038258,0.065225326,0.10790548,-0.12224978,0.09214401,0.1023722,-0.13509089,0.19039641,0.21791367,-0.07730429,0.9540896,0.23083705,0.22574548,-0.070554465,0.9438089,0.22768654,0.21610017,-0.06613109,0.9471464
38.65593,-40.54666,-37.2665,-1.2098644,0.09673801,0.11363026,-0.07933199,0.112116255,0.10728187,-0.16236798,0.059354626,0.11182251,-0.13482893,0.08639895,0.106123954,-0.14732921,0.18520224,0.21222526,-0.07772432,0.9563574,0.22573254,0.22010098,-0.07119281,0.9463254,0.2225969,0.21041228,-0.06679716,0.949587
38.67269,-12.022083,15.710528,-30.017548,0.09673801,0.11363026,-0.07933199,0.10307217,0.10919991,-0.17614372,0.050441675,0.114284135,-0.14844917,0.07739567,0.108312845,-0.16101706,0.18427113,0.2134702,-0.08272121,0.9558409,0.22475584,0.22155651,-0.07612623,0.9458341,0.22167033,0.21185322,-0.07174705,0.9491221
38.689125,84.93648,61.773083,-51.33974,0.09673801,0.11363026,-0.07933199,0.098432854,0.12629634,-0.19277626,0.046299737,0.13151158,-0.16418003,0.07297626,0.12544012,-0.17728066,0.19672692,0.22155873,-0.08877928,0.9509618,0.23697364,0.22984898,-0.081891835,0.9403758,0.2339434,0.22021894,-0.07742629,0.9438111
38.705933,7.830324,54.40488,30.804775,0.09379831,0.112648465,-0.110374846,0.10364224,0.11066217,-0.19152163,0.051874094,0.11545087,-0.16219701,0.07840909,0.10959475,-0.17567755,0.19610122,0.23012853,-0.085794196,0.9493285,0.23630913,0.23827606,-0.0785382,0.9387301,0.23322447,0.22867253,-0.07411364,0.9422433
38.722668,-231.40991,56.20653,168.497,0.09183875,0.11299149,-0.119982205,0.10502351,0.0915798,-0.18845846,0.053482354,0.09591908,-0.1586677,0.08006857,0.09039573,-0.17218776,0.15748501,0.23963538,-0.071747,0.95531446,0.19807407,0.24727194,-0.06390417,0.94632936,0.19478396,0.23752624,-0.059896797,0.94976455
38.739487,-198.05902,40.512127,148.25945,0.08972096,0.113311715,-0.12925725,0.099307805,0.10619483,-0.20662846,0.047923144,0.11011553,-0.17651118,0.07457416,0.10491236,-0.19003063,0.12397415,0.24649322,-0.058815833,0.9593811,0.16484755,0.25365007,-0.050521873,0.95180583,0.16137984,0.2437953,-0.04687543,0.95515597
38.75668,3.8048048,17.60596,31.657686,0.08726836,0.11368148,-0.13861409,0.0891418,0.121223785,-0.22437434,0.037871674,0.12469398,-0.19400764,0.0645027,0.11972607,-0.20765439,0.12319382,0.2496462,-0.054444876,0.9589243,0.16407695,0.25661278,-0.04601568,0.9513733,0.16055416,0.24677558,-0.042389132,0.9547394
38.77256,71.52871,12.451835,-30.637568,0.083386734,0.11396139,-0.1467193,0.084906496,0.1204919,-0.22930032,0.033761047,0.12381436,-0.19870764,0.06031266,0.11888904,-0.21252358,0.13365802,0.2513027,-0.056251008,0.956984,0.174442,0.2583168,-0.047801748,0.94897705,0.1709408,0.24852897,-0.044077426,0.95240206
38.789288,33.06675,9.657267,-24.625753,0.080721535,0.114284664,-0.1552635,0.0821597,0.11800206,-0.23280585,0.03112026,0.12138869,-0.2020436,0.057603918,0.11641444,-0.21597196,0.1390988,0.252438,-0.058665436,0.95576406,0.17981485,0.2595384,-0.050192364,0.94751644,0.17634027,0.2497734,-0.046419054,0.95097995
38.807407,22.040878,22.311197,20.21961,0.07887434,0.11415522,-0.16405562,0.0747633,0.11857672,-0.23282635,0.023906838,0.12148774,-0.20171443,0.050328217,0.116749376,-0.21584186,0.14141335,0.2564547,-0.055219557,0.9545596,0.18210094,0.26339433,-0.04658874,0.94619876,0.17858112,0.25366202,-0.042808335,0.94970095
38.823177,-45.601868,-216.4612,-1.6936077,0.07561078,0.114146344,-0.17187954,0.060550153,0.11323367,-0.24557161,0.008132491,0.116501994,-0.2172077,0.035256643,0.11160218,-0.2298725,0.13706274,0.22752568,-0.052813694,0.96263003,0.17806254,0.23443958,-0.045408465,0.9546045,0.17458549,0.22461198,-0.041547615,0.9577803
38.84293,0.2909808,159.26596,-76.983635,0.072693676,0.11386485,-0.17974663,0.06959832,0.12924805,-0.24943681,0.018705446,0.1337168,-0.21857011,0.045064583,0.12819658,-0.23252894,0.13861638,0.2520269,-0.06931179,0.9552297,0.179253,0.25957942,-0.060842972,0.9469873,0.17589362,0.24978192,-0.05707659,0.95048016
38.85679,73.71064,-154.58319,-31.576189,0.069531806,0.11387211,-0.18692283,0.07043184,0.10549728,-0.26163772,0.01858133,0.109859854,-0.2323922,0.045348465,0.10436431,-0.24556208,0.14935851,0.23420265,-0.06810619,0.958229,0.1900895,0.24171813,-0.060460065,0.9496226,0.18676798,0.2319264,-0.056509428,0.95296097
38.873013,15.896333,106.98906,-3.7695427,0.0669015,0.11436958,-0.19424406,0.066767305,0.110854685,-0.25717068,0.015721124,0.11516519,-0.22653547,0.042120703,0.10968944,-0.24043524,0.15059091,0.2487634,-0.07034489,0.95419645,0.19116147,0.2563374,-0.062075928,0.9454603,0.18782906,0.24658667,-0.058175907,0.94896317
38.88929,18.149342,-90.61549,-65.13787,0.063799374,0.11488499,-0.20064357,0.071041584,0.12338773,-0.27493703,0.019394472,0.12841049,-0.24543858,0.04600761,0.12255854,-0.25876606,0.15623854,0.2352374,-0.07658487,0.9562362,0.19683506,0.24309117,-0.068919934,0.9473186,0.19360717,0.23331445,-0.06490822,0.9507196
38.905945,-25.141293,-50.732952,0.2611982,0.060999304,0.11458434,-0.20669605,0.073684014,0.11530043,-0.26623192,0.021653282,0.1205306,-0.2374525,0.04843819,0.11458416,-0.25038823,0.15329486,0.2279046,-0.0762535,0.9585121,0.19398053,0.23576806,-0.06888961,0.94975746,0.19076534,0.22595769,-0.064876184,0.9530702
38.922806,-299.00742,-74.22209,89.204506,0.05800642,0.114403516,-0.2124542,0.058161825,0.078927174,-0.2516125,0.005440647,0.085138395,-0.22432327,0.03261461,0.07884407,-0.23624316,0.10881161,0.2158446,-0.07194194,0.9676753,0.14993155,0.22365859,-0.064875536,0.960879,0.1466735,0.21361674,-0.06125806,0.9638995
38.939327,-138.07089,113.00986,26.367071,0.05619064,0.113652974,-0.21824503,0.047107205,0.09648192,-0.2638227,-0.0048705675,0.10334612,-0.23529196,0.022004,0.09679617,-0.24774112,0.08752142,0.23051816,-0.07430835,0.966271,0.12861322,0.23844765,-0.06649922,0.96030164,0.12533307,0.2283437,-0.0631611,0.96341133
